Age,Education_Num,Marital_Status,Occupation,Relationship,Sex,Capital_Gain,Capital_Loss,Hours_per_Week,Income
24,9,2,6,0,1,0,0,40,0
39,9,2,5,0,1,0,0,40,0
25,8,4,6,3,1,0,0,40,0
55,9,5,11,1,1,0,0,36,0
58,8,0,0,1,1,0,0,28,0
58,8,6,5,4,1,0,0,40,0
44,10,6,3,1,0,0,0,40,0
59,11,0,0,1,0,0,0,40,0
37,11,2,0,0,1,0,0,32,0
35,11,4,11,3,1,0,0,40,0
38,9,0,3,1,1,0,0,47,0
32,9,2,0,5,0,0,0,40,0
22,10,2,3,0,1,0,0,40,0
36,13,2,9,0,1,0,1485,50,1
45,11,2,11,0,1,0,0,47,0
64,9,6,0,4,0,0,0,28,0
40,8,0,13,4,0,0,0,47,0
36,9,5,0,4,0,0,0,40,0
49,10,0,12,4,0,0,0,35,0
53,9,2,6,0,1,0,0,47,0
27,8,2,13,0,1,0,0,40,0
46,11,0,6,2,1,0,2258,47,0
60,11,2,7,5,0,0,0,40,0
26,11,2,9,0,1,0,0,40,0
38,9,2,13,0,1,0,2051,40,0
57,10,6,0,4,0,0,2258,38,1
51,9,2,0,5,0,0,0,28,0
25,10,4,6,1,1,0,0,40,0
27,9,4,11,3,1,0,0,40,0
21,10,4,4,3,1,0,0,28,0
41,15,2,0,0,1,0,0,50,1
41,9,6,3,2,1,914,0,40,0
50,14,2,3,0,1,0,0,55,1
57,13,0,11,1,1,0,0,60,1
62,9,2,2,0,1,0,0,40,0
46,8,5,7,4,0,0,0,40,0
40,11,2,9,5,0,0,1977,25,1
63,10,2,5,0,1,0,0,40,1
39,8,5,2,1,1,0,0,40,0
60,11,2,0,0,1,0,0,40,0
37,11,4,4,1,1,0,0,30,0
41,11,2,3,0,1,0,0,40,0
33,10,4,12,3,1,0,0,28,0
33,10,0,7,1,0,0,0,30,0
43,13,2,4,5,0,0,0,60,1
39,8,2,7,0,1,0,0,40,0
31,11,2,7,0,1,0,0,42,0
19,9,4,13,3,1,0,0,40,0
28,11,4,3,4,0,0,0,45,0
39,11,4,7,1,0,0,0,32,0
50,11,2,4,0,1,2407,0,47,0
65,8,2,4,0,1,0,0,40,0
48,14,2,9,5,0,0,0,40,1
64,11,4,9,1,0,0,0,30,0
52,13,2,9,0,1,0,0,40,1
40,9,2,2,0,1,0,0,30,0
25,9,2,6,0,1,0,0,47,0
46,9,2,11,0,1,0,0,35,0
43,10,2,2,0,1,0,0,40,1
37,11,2,0,0,1,0,0,40,0
58,9,0,0,4,0,0,0,45,0
27,9,4,6,4,1,0,0,40,0
52,11,2,12,0,1,0,0,40,0
20,10,4,0,3,1,0,0,40,0
28,9,2,2,0,1,0,0,45,0
47,10,2,11,0,1,0,0,40,0
43,10,2,6,0,1,0,0,40,0
50,9,2,7,0,1,0,0,40,0
40,16,2,9,0,1,0,0,60,1
72,11,6,0,1,0,0,0,40,0
57,9,6,13,4,1,0,653,42,1
34,9,4,6,2,1,0,0,40,0
18,8,4,11,3,1,594,0,28,0
42,13,2,11,0,1,0,0,60,1
32,8,0,0,1,0,0,0,47,0
42,11,4,3,4,0,0,0,47,0
28,13,2,3,0,1,0,0,40,1
31,9,4,5,3,0,0,0,40,0
42,8,0,11,1,0,0,0,40,0
55,11,2,9,0,1,0,1977,50,1
26,10,2,3,0,1,0,0,42,0
31,10,0,0,4,0,0,0,38,0
41,8,2,11,5,0,0,0,47,0
36,9,2,11,0,1,0,0,40,0
40,13,3,9,1,1,13550,0,40,1
30,10,2,0,5,0,0,0,40,1
47,8,3,4,1,1,0,0,28,0
43,9,2,4,0,1,0,0,45,0
32,9,5,2,1,1,0,0,40,0
58,13,2,3,0,1,0,0,50,1
48,9,2,11,0,1,0,0,40,0
24,10,4,0,1,0,0,0,28,0
34,9,2,6,0,1,0,0,40,0
34,10,2,10,0,1,0,0,47,0
28,13,2,3,5,0,0,0,50,1
43,11,0,9,4,1,0,0,40,0
28,9,2,2,0,1,0,0,43,0
54,8,2,7,0,1,0,0,35,0
44,13,2,11,0,1,0,0,40,1
30,9,4,5,3,1,0,0,40,0
53,10,2,4,0,1,0,0,30,0
42,8,3,2,1,1,0,0,40,0
25,11,4,3,1,0,0,0,28,0
77,11,4,0,1,0,0,0,40,0
24,10,4,10,4,1,1151,0,40,0
60,9,2,3,0,1,99999,0,40,1
37,14,2,3,0,1,0,0,50,1
19,9,4,0,3,0,0,0,28,0
36,10,4,0,1,0,0,0,40,0
33,8,5,5,1,1,0,0,40,0
56,8,0,0,4,0,0,0,36,0
38,12,2,10,0,1,0,0,56,1
29,8,4,6,1,1,0,0,40,0
49,10,0,3,1,1,0,2339,47,0
38,11,0,0,4,0,0,0,40,0
44,9,3,0,4,0,0,0,40,0
42,9,0,6,1,0,0,0,40,0
27,9,2,11,5,0,0,0,47,0
40,8,2,7,0,1,0,0,42,0
28,9,4,6,3,0,0,0,40,0
38,9,2,13,0,1,0,0,47,0
35,10,2,6,0,1,0,0,46,0
48,8,2,13,0,1,0,2002,40,0
26,9,4,0,3,0,0,0,40,0
24,11,4,12,1,1,0,0,40,0
32,10,2,6,0,1,0,0,47,0
56,9,6,6,1,0,0,0,40,0
49,10,2,0,0,1,0,0,40,0
43,11,2,11,2,1,0,0,45,0
22,9,2,7,0,1,0,0,40,0
35,11,2,11,0,1,0,0,47,0
26,11,4,12,1,1,0,0,45,0
43,10,2,2,0,1,0,1485,47,0
37,14,2,11,0,1,0,0,50,1
61,10,2,6,0,1,0,0,40,1
28,9,4,5,3,1,0,0,40,0
50,14,2,11,0,1,0,0,50,1
39,9,4,5,4,1,0,0,40,0
43,13,2,3,0,1,0,0,38,1
42,16,2,9,0,1,0,0,45,1
24,11,4,2,1,1,0,0,47,0
56,9,6,0,4,0,0,0,40,0
33,9,2,3,0,1,0,0,40,0
67,16,2,3,0,1,20051,0,25,1
53,9,2,6,0,1,0,0,40,1
41,9,0,2,4,0,1506,0,47,0
45,15,2,9,0,1,0,0,40,1
34,8,2,7,5,0,0,0,40,0
43,11,5,9,4,0,0,0,40,0
22,9,4,5,1,1,0,0,40,0
44,11,2,13,5,0,0,0,28,0
31,10,2,6,0,1,0,0,40,0
42,14,2,9,0,1,0,1902,50,1
22,10,2,7,0,1,0,0,35,0
72,11,2,11,0,1,1455,0,28,0
45,6,2,3,0,1,0,0,55,1
31,13,2,3,0,1,0,1887,40,1
20,8,4,11,3,0,0,0,40,0
56,8,0,2,1,1,0,0,45,0
36,9,0,0,4,0,0,0,40,0
29,11,4,3,1,0,0,0,47,0
33,10,2,3,5,0,5178,0,40,1
52,10,0,11,1,0,0,0,40,0
20,10,4,0,3,0,0,0,30,0
30,8,2,6,0,1,0,0,40,0
41,9,2,4,0,1,0,0,38,0
24,10,4,3,1,1,0,1504,40,0
24,11,2,2,5,0,0,0,40,0
55,8,4,5,2,1,0,0,37,0
27,9,2,2,0,1,0,0,40,0
19,10,4,11,2,0,0,0,40,0
77,8,2,0,0,1,0,0,35,0
21,10,4,5,3,1,0,0,28,0
39,11,2,0,0,1,0,0,40,0
36,10,2,7,5,0,7298,0,32,1
22,10,4,0,1,0,0,0,28,0
41,9,4,7,4,0,0,0,28,0
44,9,4,7,3,0,0,0,28,0
32,11,4,11,3,0,0,0,47,0
30,15,2,9,0,1,0,0,60,1
30,9,2,2,0,1,0,0,40,1
18,8,4,11,3,0,0,0,28,0
30,8,2,6,0,1,0,0,47,0
65,9,2,6,0,1,0,0,28,0
42,9,4,8,1,0,0,0,40,0
23,10,4,7,3,0,0,0,40,0
48,9,6,6,4,0,0,0,36,0
70,9,2,0,0,1,0,0,30,0
42,11,0,9,1,0,2354,0,28,0
58,10,2,3,0,1,0,0,40,0
49,9,0,7,4,0,0,0,40,0
38,9,2,2,0,1,0,0,47,0
48,8,2,4,0,1,0,0,47,0
30,11,4,6,4,0,0,0,40,0
22,10,4,7,1,1,0,1602,28,0
36,9,2,2,0,1,0,0,40,1
50,8,2,4,0,1,0,0,40,0
36,9,0,6,1,1,0,0,47,0
26,10,0,2,3,1,0,0,40,0
48,9,2,6,0,1,0,0,40,0
19,9,4,0,1,1,0,0,28,0
20,10,4,0,3,0,0,0,35,0
49,8,4,7,1,1,0,0,28,0
55,8,4,7,4,0,0,0,40,0
36,10,2,11,0,1,99999,0,25,1
51,14,2,9,0,1,0,0,54,1
29,9,2,0,0,1,0,0,30,0
34,9,2,2,0,1,0,0,47,0
25,11,4,0,3,0,0,0,38,0
37,10,2,2,0,1,0,0,40,0
48,10,2,11,0,1,0,0,40,1
17,8,4,3,3,0,0,0,28,0
17,8,4,7,3,0,0,0,28,0
24,8,0,11,4,0,0,0,35,0
47,11,2,9,0,1,0,0,40,1
24,9,4,0,2,1,0,0,40,0
46,11,0,3,1,1,0,0,30,0
20,10,4,10,1,1,0,0,47,0
18,8,4,0,3,0,0,0,28,0
34,10,2,3,0,1,0,0,45,0
22,9,2,0,5,0,0,0,28,0
32,10,5,3,4,0,0,0,40,0
55,9,2,2,0,1,4386,0,40,1
44,13,2,10,0,1,0,0,44,1
47,13,2,11,0,1,15024,0,60,1
36,10,2,9,0,1,0,1887,40,1
21,10,4,11,3,0,0,0,28,0
54,10,2,9,0,1,0,1902,40,1
31,8,0,13,1,1,0,0,40,0
18,8,4,0,3,1,0,0,40,0
61,8,6,0,1,0,0,0,28,0
33,8,2,7,0,1,0,0,40,0
21,9,4,0,1,0,0,0,40,0
42,13,2,9,0,1,0,0,50,1
37,10,2,7,0,1,0,0,28,0
35,8,5,13,1,1,3674,0,40,0
18,9,4,6,3,1,0,0,40,0
53,9,5,13,1,1,0,0,30,0
32,10,4,2,4,1,0,0,47,0
61,8,0,7,4,0,0,0,40,0
39,9,2,3,0,1,0,0,40,0
23,8,4,11,1,1,0,0,45,0
20,9,4,2,3,1,0,0,28,0
41,9,2,13,0,1,0,0,47,0
48,10,0,13,1,1,3325,0,47,0
41,11,0,3,4,0,0,0,40,0
44,11,0,3,1,1,0,0,47,0
64,11,0,11,1,1,0,0,45,0
29,11,2,7,0,1,0,0,40,0
42,9,2,3,0,1,0,0,50,1
32,10,2,12,0,1,0,0,47,0
21,9,4,7,2,1,0,1719,28,0
36,11,4,3,1,0,0,0,40,0
47,10,2,12,0,1,0,0,45,0
70,10,2,4,0,1,2653,0,47,0
56,9,2,13,0,1,3103,0,45,1
33,11,2,9,0,1,0,0,47,0
53,8,2,2,0,1,0,0,40,0
25,9,4,7,3,1,0,0,30,0
43,8,4,11,3,1,0,0,40,0
25,9,2,13,0,1,0,0,40,1
25,8,4,2,4,1,914,0,40,0
54,10,6,9,1,1,0,0,47,0
46,9,2,4,0,1,0,1672,47,0
51,10,2,11,0,1,0,1902,50,1
57,6,0,3,3,1,0,0,60,1
54,10,2,11,0,1,0,0,32,0
36,11,2,9,5,0,0,0,40,1
26,10,2,10,0,1,0,0,40,0
23,10,4,11,1,1,0,0,40,0
21,8,2,6,0,1,0,0,36,0
18,9,4,11,3,0,0,0,33,0
50,8,2,2,0,1,0,0,38,0
38,9,0,11,4,1,0,0,47,0
32,10,0,0,4,1,0,0,40,0
24,9,4,7,1,1,0,0,35,0
25,10,0,7,4,1,0,2472,40,1
64,9,0,7,1,0,0,0,28,0
47,14,2,9,0,1,0,0,60,1
32,9,4,6,1,0,0,0,40,0
20,9,4,11,3,1,0,0,40,0
48,9,5,7,4,0,0,0,45,0
30,11,2,9,0,1,0,0,40,1
17,8,4,7,3,1,0,0,40,0
17,9,4,3,3,0,0,0,35,0
24,9,4,0,4,0,0,0,40,0
21,9,4,2,1,1,0,0,47,0
19,10,4,11,3,0,0,0,28,0
22,9,4,2,3,1,0,0,40,0
36,9,0,0,4,0,0,0,40,0
77,9,6,7,1,0,2964,0,40,0
53,10,0,9,1,1,0,1590,47,0
44,9,4,3,1,1,0,1564,55,1
34,9,2,2,0,1,0,0,40,0
19,9,4,7,1,1,0,0,40,0
45,15,4,9,1,1,0,0,40,1
27,9,0,0,1,0,0,0,40,0
53,11,0,2,1,0,0,0,40,0
31,9,2,5,0,1,0,0,40,0
20,8,4,7,1,1,0,0,30,0
18,9,4,5,3,0,0,0,28,0
33,9,2,2,0,1,0,0,40,0
62,10,2,7,0,1,0,0,40,0
19,10,4,2,3,0,0,0,28,0
30,11,2,9,0,1,0,0,40,0
38,10,2,3,0,1,0,0,40,1
34,10,2,3,5,0,7688,0,50,1
52,8,6,7,4,0,0,0,40,0
45,9,0,0,1,0,0,0,40,0
25,11,4,0,1,1,0,0,30,0
35,9,2,5,0,1,0,0,40,0
60,9,6,3,4,0,0,0,40,0
34,10,4,2,1,1,0,0,40,0
27,10,4,2,1,1,0,0,45,0
58,9,2,3,0,1,15024,0,60,1
57,9,2,7,5,0,0,0,47,0
27,11,4,9,4,0,0,0,36,0
32,10,2,2,0,1,0,0,55,1
43,13,2,10,0,1,0,0,55,1
38,11,4,3,1,0,0,0,38,0
23,11,2,2,0,1,0,0,40,0
48,11,0,8,1,0,0,0,44,0
24,11,4,4,4,1,0,0,47,0
47,11,2,9,0,1,0,0,47,0
34,8,5,0,4,0,0,0,47,0
19,9,4,11,3,1,0,0,28,0
52,9,0,13,1,1,0,0,47,0
44,10,4,7,4,0,0,0,40,0
51,9,0,11,1,0,0,0,40,0
25,10,4,13,1,1,0,0,47,0
62,9,2,3,0,1,0,0,45,1
41,11,2,11,0,1,4386,0,60,1
20,10,4,0,1,0,0,0,28,0
45,9,3,2,1,1,0,0,40,0
45,11,6,0,1,0,0,0,40,0
47,9,2,2,0,1,0,0,40,0
43,9,2,7,0,1,0,0,40,1
37,9,2,0,0,1,0,0,40,0
42,9,0,7,1,1,0,0,40,0
69,8,2,0,5,0,0,0,28,0
34,11,3,0,1,0,0,0,45,0
48,11,0,9,4,0,0,0,56,1
38,9,4,6,1,0,0,0,40,0
23,10,4,0,1,1,0,0,45,0
20,9,4,0,3,1,0,0,40,0
30,9,4,0,4,0,0,0,28,0
57,11,6,9,1,0,0,0,40,0
37,9,2,2,0,1,0,0,28,0
28,9,4,10,4,0,0,0,40,0
39,9,2,4,0,1,0,0,47,0
37,14,2,9,0,1,0,0,40,1
26,8,2,5,0,1,0,0,40,0
21,9,4,6,3,1,0,0,40,0
49,9,2,6,0,1,5178,0,40,1
33,10,4,5,3,1,0,0,28,0
46,9,5,2,4,0,0,0,40,0
27,11,4,9,1,0,4101,0,40,0
31,10,5,0,3,0,0,0,40,0
40,15,2,9,0,1,0,0,60,1
30,13,2,9,0,1,0,0,40,1
34,9,2,11,0,1,0,0,47,0
53,9,2,3,0,1,0,0,40,1
56,9,4,0,2,0,0,0,40,0
35,9,2,3,0,1,0,0,50,1
57,9,0,7,4,0,0,0,40,0
31,13,4,0,1,1,8614,0,40,1
43,10,4,3,1,0,2174,0,40,0
52,9,0,11,1,1,0,0,40,0
44,11,5,6,4,0,0,0,28,0
56,9,2,3,0,1,0,0,47,0
25,9,4,7,1,1,4416,0,45,0
57,9,2,2,0,1,0,0,47,0
57,10,2,7,0,1,0,0,40,0
77,10,2,12,0,1,0,0,28,0
74,11,6,0,1,0,0,0,28,0
73,6,2,3,0,1,0,0,54,1
52,13,2,9,0,1,0,0,38,1
46,9,0,2,1,1,0,0,37,0
31,9,4,0,3,1,0,0,40,0
26,10,2,11,5,0,0,0,40,0
42,8,0,2,1,1,0,0,40,0
43,9,2,2,0,1,0,0,28,0
29,9,4,0,1,1,0,0,32,0
40,11,0,9,4,1,0,0,40,0
49,14,2,9,5,0,0,1977,40,1
58,10,6,9,1,0,0,0,28,0
41,15,4,9,1,0,0,0,60,1
20,9,4,0,3,0,0,0,28,0
29,11,2,9,0,1,0,0,47,0
43,10,2,2,0,1,0,0,40,0
36,9,6,0,1,0,0,0,28,0
39,8,2,12,0,1,0,0,47,0
19,10,4,0,3,0,0,1721,30,0
62,9,2,0,0,1,0,0,40,0
24,10,4,7,3,1,0,0,28,0
36,11,4,4,3,1,0,0,40,0
28,13,2,9,0,1,0,0,40,1
40,12,2,3,0,1,0,0,50,1
58,11,2,0,0,1,0,0,40,0
49,10,2,11,0,1,0,0,50,1
32,9,2,2,0,1,0,0,40,0
46,10,2,3,0,1,0,0,60,1
43,11,2,9,0,1,0,0,40,0
34,13,2,3,0,1,0,0,50,1
27,11,4,3,3,0,0,0,40,0
57,8,0,2,4,1,0,0,40,0
29,9,0,7,4,0,0,0,45,0
35,12,4,0,1,0,14344,0,40,1
73,15,2,9,0,1,99999,0,50,1
64,8,6,7,4,0,0,0,30,0
36,11,4,3,3,1,0,0,47,0
64,10,2,13,0,1,0,0,40,1
41,14,2,2,0,1,0,0,60,1
66,7,6,3,1,0,0,0,65,1
41,11,0,3,4,0,0,0,47,0
40,9,0,6,1,1,0,0,40,0
28,10,4,12,4,0,0,0,40,0
37,13,2,10,0,1,5178,0,40,1
56,11,2,3,0,1,0,0,47,0
72,6,2,3,5,0,0,0,48,1
61,8,2,7,0,1,0,0,40,0
49,9,0,0,1,0,0,0,35,0
22,10,4,0,3,1,0,0,47,0
39,13,4,9,1,0,0,0,44,1
53,9,0,0,1,0,0,0,40,0
36,9,2,2,0,1,0,0,35,0
40,9,0,11,3,0,0,0,28,0
28,11,0,9,1,0,0,0,40,0
44,9,2,11,0,1,0,0,35,1
35,11,2,12,0,1,0,0,40,0
20,10,4,0,3,1,0,0,40,0
29,8,4,7,3,0,0,0,40,0
28,9,4,6,2,1,0,0,30,0
55,9,0,0,2,1,0,0,40,0
41,9,4,11,4,0,0,0,40,0
49,8,0,6,1,0,0,0,40,0
28,9,2,3,0,1,4386,0,45,1
24,10,4,1,1,1,0,0,40,0
57,10,0,7,1,1,0,0,40,0
48,10,2,5,5,0,0,0,40,0
31,10,4,12,1,0,0,0,47,0
43,10,2,10,0,1,0,0,40,0
42,11,0,7,4,1,0,0,47,0
41,9,2,3,0,1,0,0,47,0
46,9,2,7,5,0,0,0,40,0
32,9,0,0,2,0,0,0,40,0
29,9,4,5,4,1,0,1590,45,0
25,11,4,11,1,0,0,0,40,0
51,13,2,3,0,1,99999,0,50,1
59,13,2,3,0,1,0,0,60,1
42,9,2,4,0,1,0,0,65,1
20,10,4,11,1,1,0,0,30,0
26,11,4,9,1,0,0,0,40,0
22,9,4,0,3,1,0,0,28,0
23,8,0,7,4,0,0,0,35,0
26,11,4,9,1,1,0,0,40,0
57,9,2,2,0,1,0,0,65,1
47,13,2,3,0,1,7298,0,44,1
27,11,4,0,1,0,0,0,40,0
77,8,6,7,1,0,0,0,40,0
53,8,2,2,0,1,0,0,45,0
46,10,2,0,0,1,0,0,40,1
47,8,2,2,0,1,0,0,40,0
45,11,2,2,0,1,0,0,40,1
21,10,4,13,3,1,0,0,30,0
22,11,4,7,1,0,0,0,28,0
41,11,2,3,0,1,0,0,40,0
24,11,2,3,5,0,0,0,40,0
58,10,2,13,5,0,0,0,40,1
63,10,2,11,0,1,5013,0,28,0
45,10,0,2,1,1,27828,0,56,1
21,8,4,0,3,1,0,0,28,0
67,8,0,0,1,1,0,0,28,0
55,9,0,2,4,1,27828,0,55,1
26,10,4,0,1,0,0,0,40,0
33,8,0,2,1,1,0,2258,42,0
37,8,0,7,1,0,0,0,40,0
39,10,5,9,4,0,0,0,37,0
49,9,0,11,1,1,0,0,50,1
35,10,2,0,3,0,0,0,40,0
43,14,3,9,4,0,7430,0,60,1
23,10,4,7,1,1,0,0,28,0
51,10,0,0,4,0,0,0,40,0
40,11,0,9,4,0,0,0,40,1
18,8,4,7,3,0,0,0,28,0
62,11,0,9,1,0,0,0,35,0
56,13,2,11,0,1,0,0,40,1
40,9,4,7,1,0,0,0,40,0
33,9,2,5,0,1,0,0,40,0
22,10,4,12,2,0,0,0,32,0
54,9,2,2,0,1,0,0,45,0
42,9,2,0,0,1,0,0,47,0
73,14,2,3,0,1,99999,0,54,1
26,11,4,11,1,0,0,0,40,0
59,10,2,2,0,1,0,0,25,1
30,9,2,11,0,1,0,0,40,0
28,9,4,3,3,0,0,0,40,0
22,10,4,7,2,1,0,0,39,0
24,9,4,5,3,1,0,0,40,0
28,9,4,0,3,1,0,0,40,0
36,8,0,5,1,1,4650,0,47,0
58,9,2,6,0,1,0,0,40,0
42,10,2,10,0,1,0,0,40,1
36,10,0,12,4,0,0,0,40,0
17,8,4,11,3,0,0,0,28,0
60,9,2,7,0,1,0,0,40,0
23,9,4,0,1,1,0,0,38,0
41,15,2,3,0,1,0,0,40,1
64,10,6,0,1,0,0,0,40,0
49,10,2,10,0,1,0,0,40,0
31,10,0,2,3,1,0,0,40,0
42,11,2,11,0,1,0,0,47,0
32,10,2,12,5,0,0,0,32,1
28,10,4,12,1,1,0,0,40,0
48,9,0,0,4,0,0,0,45,0
35,8,2,2,5,0,0,0,47,0
25,11,4,2,4,1,0,0,40,0
52,9,4,3,4,0,0,0,40,0
45,10,2,0,0,1,0,0,40,0
48,13,2,3,0,1,0,0,40,1
19,10,4,0,3,1,0,0,28,0
39,10,2,11,0,1,0,0,40,1
47,9,2,2,0,1,0,0,40,1
33,13,2,9,0,1,0,0,45,1
37,9,4,2,3,1,0,0,40,0
25,9,2,9,5,0,0,0,28,0
64,11,4,3,1,0,0,0,40,0
38,10,0,3,1,1,0,0,47,0
46,15,2,9,0,1,15024,0,40,1
19,9,4,2,1,1,0,0,45,0
22,10,4,0,3,1,0,0,28,0
19,8,4,0,1,0,0,0,35,0
40,9,2,13,0,1,0,0,28,0
43,9,2,2,0,1,0,1902,40,1
35,9,2,11,0,1,0,0,47,0
20,9,4,0,3,0,0,0,40,0
46,9,2,3,0,1,0,0,40,0
50,10,2,3,0,1,0,0,50,1
38,10,2,9,0,1,0,0,40,0
43,13,2,3,0,1,0,0,50,1
39,9,2,4,0,1,0,0,47,0
74,10,6,13,1,0,0,0,28,0
45,9,2,11,0,1,0,0,60,1
42,9,0,6,1,1,0,0,45,0
37,13,2,9,5,0,15024,0,50,1
33,14,2,9,0,1,15024,0,40,1
44,8,2,7,0,1,0,0,47,0
47,9,4,0,2,0,0,0,47,0
44,10,0,5,2,1,0,0,40,0
35,10,0,9,1,0,0,0,40,0
35,10,2,2,0,1,0,0,45,1
31,11,4,11,1,1,0,0,40,0
58,10,2,0,5,0,0,0,32,0
19,8,4,5,3,0,0,0,47,0
57,9,0,10,1,0,0,0,40,0
20,9,4,6,3,1,4416,0,47,0
52,13,2,11,0,1,15024,0,55,1
32,11,4,2,1,1,0,0,45,0
36,9,0,0,4,0,0,0,40,0
42,10,2,11,0,1,0,0,40,1
31,10,2,11,0,1,0,0,55,1
39,9,2,10,0,1,15024,0,40,1
39,14,4,9,1,1,0,0,60,1
22,10,4,11,3,0,0,0,35,0
26,9,4,6,3,1,0,0,40,0
35,9,5,6,4,1,0,0,40,0
44,10,5,0,4,0,0,0,40,0
56,9,2,3,0,1,0,0,45,0
34,9,2,7,0,1,0,0,40,0
27,8,4,5,4,1,0,0,40,0
19,9,4,10,3,1,0,0,40,0
45,13,2,9,0,1,0,0,40,1
24,10,2,11,0,1,7298,0,60,1
31,10,2,2,0,1,0,0,40,0
41,11,0,3,1,0,0,0,40,0
25,9,4,13,1,1,0,0,47,0
24,8,4,13,3,1,0,0,47,0
42,14,2,3,0,1,0,1977,40,1
56,8,0,11,1,1,0,0,47,0
22,10,4,13,3,1,0,0,28,0
66,10,4,9,1,0,0,0,28,0
28,10,4,0,1,0,0,0,45,0
35,10,2,2,0,1,0,0,47,0
35,11,4,9,1,0,0,0,40,0
30,13,2,2,0,1,0,0,40,1
27,10,4,6,3,1,0,0,47,0
19,10,4,11,3,0,0,0,28,0
50,9,2,2,0,1,0,0,40,1
46,9,5,2,1,1,0,0,37,0
34,13,2,2,0,1,0,0,40,1
28,10,2,2,0,1,0,0,40,0
45,11,4,11,1,0,0,0,47,0
28,8,5,0,4,0,0,0,40,0
27,9,0,7,3,0,3418,0,32,0
17,8,4,11,3,0,0,0,40,0
38,9,4,11,1,0,0,0,33,0
32,11,4,3,1,1,0,0,47,0
33,9,2,6,0,1,0,0,40,0
27,11,4,9,1,0,0,0,45,0
49,9,2,2,0,1,0,1887,40,1
37,11,4,9,1,0,0,0,40,0
33,9,4,13,3,0,0,0,40,0
41,15,2,9,0,1,0,1977,60,1
38,10,2,0,5,0,0,0,40,0
44,11,0,12,4,0,0,0,40,0
17,8,4,11,3,0,0,0,28,0
45,11,4,9,1,0,0,0,40,0
68,9,2,13,0,1,0,419,28,0
35,9,0,11,1,0,0,0,47,0
46,13,0,11,4,0,0,0,35,1
40,10,2,9,0,1,0,0,28,0
44,10,2,7,0,1,0,0,40,1
31,9,4,2,3,1,4101,0,40,0
31,11,2,9,0,1,0,0,40,0
51,9,2,2,0,1,0,0,40,0
62,11,2,3,0,1,0,0,40,0
49,13,4,0,1,0,0,0,40,1
64,11,2,11,0,1,0,0,40,0
39,14,2,3,0,1,0,0,50,1
17,8,4,7,3,0,0,0,28,0
45,11,2,2,0,1,0,0,47,0
51,14,2,9,0,1,0,0,60,1
49,10,0,0,1,0,0,0,40,0
51,11,6,0,1,1,0,0,40,0
18,9,4,11,3,0,0,0,28,0
39,10,2,0,0,1,0,0,40,1
60,9,0,9,1,0,0,0,47,0
49,6,2,5,0,1,0,1485,40,1
20,9,4,6,3,0,0,0,30,0
42,13,2,9,0,1,0,1887,40,1
47,11,2,2,0,1,0,0,60,1
19,10,4,0,1,0,0,0,40,0
29,9,0,4,1,1,0,0,40,0
28,9,0,13,1,1,0,0,47,0
21,10,2,5,0,1,0,0,40,0
45,16,4,9,1,1,99999,0,30,1
56,15,2,9,0,1,0,1977,50,1
60,10,6,0,1,0,0,0,40,0
53,10,5,0,1,0,0,0,40,0
31,13,4,11,1,0,0,0,50,1
23,9,4,11,1,1,0,0,47,0
59,8,2,2,0,1,0,0,40,0
17,8,4,11,3,1,0,0,30,0
38,13,2,9,5,0,0,0,25,1
77,9,6,0,1,0,0,0,28,0
34,14,2,9,5,0,0,0,40,1
21,9,4,7,3,0,0,0,40,0
29,9,4,11,4,1,0,0,38,0
46,11,2,9,0,1,0,0,37,0
61,10,2,3,0,1,0,0,45,1
38,9,2,12,0,1,0,0,50,1
33,14,2,3,0,1,7298,0,60,1
34,9,4,0,3,1,0,0,40,0
33,10,4,7,1,1,0,0,40,0
20,9,0,0,1,0,0,0,40,0
45,9,0,6,1,1,0,0,47,0
24,11,4,11,4,1,0,0,28,0
30,9,4,5,1,1,0,0,47,0
31,9,4,2,2,1,0,0,40,0
54,9,0,7,1,0,0,0,30,0
41,9,4,7,1,0,0,0,40,0
41,11,2,4,0,1,0,0,40,0
77,10,6,8,1,0,0,0,28,0
39,11,2,13,0,1,0,0,40,0
30,10,4,11,3,1,0,0,28,0
37,9,2,5,0,1,0,0,45,1
43,9,2,2,0,1,0,0,40,0
44,11,2,3,0,1,0,0,47,0
54,11,2,7,0,1,0,0,40,0
36,13,0,9,1,1,14084,0,40,1
49,13,2,3,0,1,0,0,65,1
56,9,2,11,5,0,0,0,47,0
28,10,4,2,4,1,0,0,40,0
37,7,4,13,1,1,0,0,60,1
38,8,4,7,1,1,0,0,40,0
21,8,4,8,2,0,0,0,40,0
56,10,2,3,0,1,0,1672,40,0
24,9,4,0,4,1,0,0,47,0
33,13,2,0,5,0,0,1887,40,1
62,8,4,8,1,0,1055,0,28,0
77,9,6,9,1,0,0,0,28,0
18,8,4,6,3,1,0,0,28,0
44,9,2,2,0,1,0,0,65,1
34,10,2,5,0,1,0,0,32,0
29,10,2,9,0,1,0,0,45,0
31,9,2,3,0,1,0,0,47,0
34,10,0,5,4,0,0,0,40,0
27,9,4,13,1,1,0,0,40,0
37,10,4,12,4,0,4934,0,60,1
40,16,2,9,0,1,0,0,45,1
41,10,2,11,0,1,0,0,60,1
35,9,0,9,4,0,0,0,40,0
